id,POA_CODE_2016,postcode,region,SSC_CODE_2016,SSC_NAME_2016,state,Dwellings,Population,AREA_SQKM,MB_COUNT,suburb,Town Postcode combo,POA crosses state border,long,lat,regionName,brandName,serviceName
location:4694:aldoga,4694,4694,capricornia,30028,Aldoga,Queensland,0,0,82.0737,1,Aldoga,Aldoga 4694,,151.0611012,-23.83601619,Capricornia,ABC Capricornia,local_capricornia
location:2870:alectown,2870,2870,centralwest,10029,Alectown,New South Wales,100,171,277.1442,3,Alectown,Alectown 2870,,148.2680157,-32.91427416,Central West,ABC Central West,local_centralwest
location:6064:alexander-heights,6064,6064,perth,50008,Alexander Heights,Western Australia,2832,7935,3.1816,75,Alexander Heights,Alexander Heights 6064,,115.86501,-31.82758499,Perth,ABC Radio Perth,local_perth
location:3714:alexandra,3714,3714,shepparton,20021,Alexandra (Vic.),Victoria,1357,2694,79.4399,46,Alexandra,Alexandra 3714,,145.7367325,-37.19811223,Shepparton,ABC Shepparton,local_shepparton
location:4740:alexandra,4740,4740,tropic,30029,Alexandra (Qld),Queensland,81,191,7.4735,2,Alexandra,Alexandra 4740,,149.093666,-21.16087339,Tropical North ,ABC Tropical North ,local_tropic
location:6288:alexandra-bridge,6288,6288,southwestwa,50009,Alexandra Bridge,Western Australia,6,9,6.6011,1,Alexandra Bridge,Alexandra Bridge 6288,,115.2003816,-34.16498613,South West WA ,ABC South West WA ,local_southwestwa
location:4572:alexandra-headland,4572,4572,sunshine,30030,Alexandra Headland,Queensland,2322,3944,1.5035,69,Alexandra Headland,Alexandra Headland 4572,,153.1040338,-26.67076649,Sunshine Coast,ABC Sunshine Coast,local_sunshine
location:4161:alexandra-hills,4161,4161,brisbane,30031,Alexandra Hills,Queensland,6086,16262,13.6902,190,Alexandra Hills,Alexandra Hills 4161,,153.2289116,-27.53245971,Brisbane,ABC Radio Brisbane,local_brisbane
location:2015:alexandria,2015,2015,sydney,10030,Alexandria,New South Wales,4273,8269,3.5156,117,Alexandria,Alexandria 2015,,151.1927806,-33.90984742,Sydney,ABC Radio Sydney,local_sydney
location:5555:alford,5555,5555,northandwest,40011,Alford,South Australia,68,155,219.0779,2,Alford,Alford 5555,,137.844942,-33.81681081,North and West SA ,ABC North and West SA ,local_northandwest
location:2234:alfords-point,2234,2234,sydney,10031,Alfords Point,New South Wales,967,3117,2.5665,40,Alfords Point,Alfords Point 2234,,151.0241714,-33.98672687,Sydney,ABC Radio Sydney,local_sydney
location:6154:alfred-cove,6154,6154,perth,50010,Alfred Cove,Western Australia,1063,2545,1.0566,28,Alfred Cove,Alfred Cove 6154,,115.8172268,-32.03265149,Perth,ABC Radio Perth,local_perth
location:3350:alfredton,3350,3350,ballarat,20022,Alfredton,Victoria,3544,9249,8.0096,102,Alfredton,Alfredton 3350,,143.8007539,-37.55605594,Ballarat,ABC Ballarat,local_ballarat
location:2650:alfredtown,2650,2650,riverina,10032,Alfredtown,New South Wales,38,109,75.0792,1,Alfredtown,Alfredtown 2650,,147.5414552,-35.1532161,Riverina,ABC Riverina,local_riverina
location:4115:algester,4115,4115,brisbane,30032,Algester,Queensland,3086,8437,3.6903,88,Algester,Algester 4115,,153.0324127,-27.6127422,Brisbane,ABC Radio Brisbane,local_brisbane
location:872:ali-curung,872,872,alicesprings,70004,Ali Curung,Northern Territory,99,494,443.1496,2,Ali Curung,Ali Curung 872,,134.3248509,-21.019869,Alice Springs,ABC Alice Springs,local_alicesprings
location:2469:alice,2469,2469,northcoast,10033,Alice,New South Wales,7,6,13.2753,1,Alice,Alice 2469,,152.5896579,-29.05337422,North Coast ,ABC North Coast ,local_northcoast
location:4610:alice-creek,4610,4610,southqld,30033,Alice Creek,Queensland,35,60,88.1137,1,Alice Creek,Alice Creek 4610,,151.6234361,-26.75926608,Southern Queensland,ABC Southern Queensland,local_southqld
location:4817:alice-river,4817,4817,northqld,30034,Alice River,Queensland,808,2414,39.7577,20,Alice River,Alice River 4817,,146.6204329,-19.34549814,North Queensland ,ABC North Queensland ,local_northqld
location:870:alice-springs,870,870,alicesprings,70005,Alice Springs,Northern Territory,174,288,1.3939,23,Alice Springs,Alice Springs 870,,133.8811379,-23.69832279,Alice Springs,ABC Alice Springs,local_alicesprings
location:2259:alison,2259,2259,centralcoast,10034,Alison (Central Coast - NSW),New South Wales,32,95,1.3958,1,Alison,Alison 2259,,151.398648,-33.26817007,Central Coast,ABC Central Coast,local_centralcoast
location:2420:alison,2420,2420,newcastle,10035,Alison (Dungog - NSW),New South Wales,38,76,19.2707,1,Alison,Alison 2420,,151.7725193,-32.42856079,Newcastle,ABC Newcastle,local_newcastle
location:6038:alkimos,6038,6038,perth,50011,Alkimos,Western Australia,2596,6254,17.1744,94,Alkimos,Alkimos 6038,,115.6864013,-31.61444126,Perth,ABC Radio Perth,local_perth
location:3823:allambee,3823,3823,gippsland,20023,Allambee,Victoria,16,24,13.5332,6,Allambee,Allambee 3823,,146.021634,-38.292873,Gippsland,ABC Gippsland,local_gippsland
location:3871:allambee-reserve,3871,3871,gippsland,20024,Allambee Reserve,Victoria,42,95,33.0621,4,Allambee Reserve,Allambee Reserve 3871,,146.0520018,-38.30759946,Gippsland,ABC Gippsland,local_gippsland
location:3871:allambee-south,3871,3871,gippsland,20025,Allambee South,Victoria,33,76,9.5826,1,Allambee South,Allambee South 3871,,146.0994161,-38.35134827,Gippsland,ABC Gippsland,local_gippsland
location:2100:allambie-heights,2100,2100,sydney,10036,Allambie Heights,New South Wales,2449,7001,6.6746,81,Allambie Heights,Allambie Heights 2100,,151.2481332,-33.76931221,Sydney,ABC Radio Sydney,local_sydney
location:4370:allan,4370,4370,southqld,30035,Allan,Queensland,30,87,8.8587,1,Allan,Allan 4370,,151.9513381,-28.19559054,Southern Queensland,ABC Southern Queensland,local_southqld
location:2320:allandale,2320,2320,newcastle,10037,Allandale (NSW),New South Wales,32,77,10.4827,2,Allandale,Allandale 2320,,151.4136268,-32.72677946,Newcastle,ABC Newcastle,local_newcastle
location:4310:allandale,4310,4310,brisbane,30036,Allandale (Qld),Queensland,30,61,48.7719,2,Allandale,Allandale 4310,,152.759097,-28.00836445,Brisbane,ABC Radio Brisbane,local_brisbane
location:6525:allanooka,6525,6525,wheatbelt,50012,Allanooka,Western Australia,8,19,323.5837,1,Allanooka,Allanooka 6525,,115.0995706,-29.05798078,Mid West & Wheatbelt ,ABC Mid West & Wheatbelt ,local_wheatbelt
location:3691:allans-flat,3691,3691,goulburnmurray,20026,Allans Flat,Victoria,116,320,38.3312,4,Allans Flat,Allans Flat 3691,,146.9367743,-36.29603159,Goulburn-Murray ,ABC Goulburn-Murray ,local_goulburnmurray
location:3277:allansford,3277,3277,southwestvic,20027,Allansford,Victoria,582,1515,85.6358,16,Allansford,Allansford 3277,,142.6117141,-38.39354696,South West Victoria ,ABC South West Victoria ,local_southwestvic
location:6225:allanson,6225,6225,southwestwa,50013,Allanson,Western Australia,260,640,24.7963,13,Allanson,Allanson 6225,,116.088065,-33.32616849,South West WA ,ABC South West WA ,local_southwestwa
location:2218:allawah,2218,2218,sydney,10038,Allawah,New South Wales,2218,5701,0.5837,76,Allawah,Allawah 2218,,151.114291,-33.97275153,Sydney,ABC Radio Sydney,local_sydney
location:2671:alleena,2671,2671,riverina,10039,Alleena,New South Wales,31,61,269.6334,4,Alleena,Alleena 2671,,147.1334929,-34.09398346,Riverina,ABC Riverina,local_riverina
location:5009:allenby-gardens,5009,5009,adelaide,40012,Allenby Gardens,South Australia,818,1852,0.8264,26,Allenby Gardens,Allenby Gardens 5009,,138.5543352,-34.9014308,Adelaide,ABC Radio Adelaide,local_adelaide
location:3364:allendale,3364,3364,ballarat,20028,Allendale,Victoria,75,167,14.2375,3,Allendale,Allendale 3364,,143.9151041,-37.36195655,Ballarat,ABC Ballarat,local_ballarat
location:5291:allendale-east,5291,5291,southeastsa,40013,Allendale East,South Australia,190,467,50.1166,4,Allendale East,Allendale East 5291,,140.7049488,-38.00315749,South East SA ,ABC South East SA ,local_southeastsa
location:5373:allendale-north,5373,5373,adelaide,40014,Allendale North,South Australia,57,147,46.9553,1,Allendale North,Allendale North 5373,,138.9116937,-34.27532598,Adelaide,ABC Radio Adelaide,local_adelaide
location:7150:allens-rivulet,7150,7150,hobart,60011,Allens Rivulet,Tasmania,181,488,11.9724,4,Allens Rivulet,Allens Rivulet 7150,,147.2014018,-43.01510493,Hobart,ABC Radio Hobart,local_hobart
location:4700:allenstown,4700,4700,capricornia,30037,Allenstown,Queensland,1595,2791,2.2288,65,Allenstown,Allenstown 4700,,150.5039332,-23.39402838,Capricornia,ABC Capricornia,local_capricornia
location:4285:allenview,4285,4285,goldcoast,30038,Allenview,Queensland,73,189,43.4943,2,Allenview,Allenview 4285,,152.9151049,-27.91385249,Gold Coast,ABC Gold Coast,local_goldcoast
location:3305:allestree,3305,3305,southwestvic,20029,Allestree,Victoria,82,128,7.9595,2,Allestree,Allestree 3305,,141.6561604,-38.27034565,Southwestvic,ABC South West Vic,local_southwestvic
location:2441:allgomera,2441,2441,midnorthcoast,10040,Allgomera,New South Wales,56,132,120.3883,5,Allgomera,Allgomera 2441,,152.795516,-30.81816806,Mid North Coast ,ABC Mid North Coast ,local_midnorthcoast
location:4740:alligator-creek,4740,4740,tropic,30039,Alligator Creek (Mackay - Qld),Queensland,336,784,78.0299,6,Alligator Creek,Alligator Creek 4740,,149.2187425,-21.31830103,Tropical North ,ABC Tropical North ,local_tropic
location:4816:alligator-creek,4816,4816,northqld,30040,Alligator Creek (Townsville - Qld),Queensland,529,1350,49.4022,13,Alligator Creek,Alligator Creek 4816,,146.9321743,-19.41051838,North Queensland ,ABC North Queensland ,local_northqld
location:4362:allora,4362,4362,southqld,30041,Allora,Queensland,586,1229,96.4732,21,Allora,Allora 4362,,151.9784522,-28.017228,Southern Queensland,ABC Southern Queensland,local_southqld
location:4670:alloway,4670,4670,widebay,30042,Alloway,Queensland,201,488,72.7884,7,Alloway,Alloway 4670,,152.3598345,-24.95685788,Wide Bay,ABC Wide Bay,local_widebay
location:2425:allworth,2425,2425,newcastle,10041,Allworth,New South Wales,92,167,18.2505,4,Allworth,Allworth 2425,,151.9450792,-32.54145806,Newcastle,ABC Newcastle,local_newcastle
location:2311:allynbrook,2311,2311,newcastle,10042,Allynbrook,New South Wales,42,64,34.1815,1,Allynbrook,Allynbrook 2311,,151.5484914,-32.35154241,Newcastle,ABC Newcastle,local_newcastle
location:3465:alma,3465,3465,ballarat,20030,Alma (Vic.),Victoria,86,206,20.6942,4,Alma,Alma 3465,,143.6780905,-37.02207114,Ballarat,ABC Ballarat,local_ballarat
location:5401:alma,5401,5401,adelaide,40015,Alma (SA),South Australia,23,77,102.7862,2,Alma,Alma 5401,,138.6447558,-34.25801652,Adelaide,ABC Radio Adelaide,local_adelaide
location:6535:alma,6535,6535,wheatbelt,50014,Alma (WA),Western Australia,52,114,342.0052,1,Alma,Alma 6535,,114.6223795,-28.25244004,Mid West & Wheatbelt ,ABC Mid West & Wheatbelt ,local_wheatbelt
location:2659:alma-park,2659,2659,riverina,10043,Alma Park,New South Wales,19,55,87.6845,2,Alma Park,Alma Park 2659,,146.8007982,-35.6010097,Riverina,ABC Riverina,local_riverina
location:4871:almaden,4871,4871,farnorth,30043,Almaden,Queensland,44,71,797.525,1,Almaden,Almaden 4871,,144.6726439,-17.3913448,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:3727:almonds,3727,3727,goulburnmurray,20031,Almonds,Victoria,9,26,31.5723,1,Almonds,Almonds 3727,,146.0606962,-36.22497052,Goulburn-Murray ,ABC Goulburn-Murray ,local_goulburnmurray
location:3979:almurta,3979,3979,gippsland,20032,Almurta,Victoria,23,48,16.5888,2,Almurta,Almurta 3979,,145.5838825,-38.45863408,Gippsland,ABC Gippsland,local_gippsland
location:7150:alonnah,7150,7150,hobart,60012,Alonnah,Tasmania,149,131,15.1702,16,Alonnah,Alonnah 7150,,147.2216492,-43.31844719,Hobart,ABC Radio Hobart,local_hobart
location:4871:aloomba,4871,4871,farnorth,30044,Aloomba,Queensland,213,529,110.9799,10,Aloomba,Aloomba 4871,,145.8709904,-17.13578616,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:4724:alpha,4724,4724,westqld,30045,Alpha,Queensland,175,329,203.4083,11,Alpha,Alpha 4724,,146.6307905,-23.63836882,Western Queensland ,ABC Western Queensland ,local_westqld
location:3078:alphington,3078,3078,melbourne,20033,Alphington,Victoria,2140,5070,2.817,76,Alphington,Alphington 3078,,145.0308926,-37.78041135,Melbourne,ABC Radio Melbourne,local_melbourne
location:2575:alpine,2575,2575,illawarra,10044,Alpine,New South Wales,64,139,23.0329,2,Alpine,Alpine 2575,,150.5367944,-34.40871557,Illawarra,ABC Illawarra,local_illawarra
location:4825:alpurrurulam,4825,4825,northwest,70006,Alpurrurulam,Northern Territory,104,420,9.9926,1,Alpurrurulam,Alpurrurulam 4825,,137.8373606,-20.98174545,North West Queensland ,ABC North West Queensland ,local_northwest
location:4702:alsace,4702,4702,capricornia,30046,Alsace,Queensland,3,3,351.8232,1,Alsace,Alsace 4702,,149.2973986,-23.28672616,Capricornia,ABC Capricornia,local_capricornia
location:2477:alstonvale,2477,2477,northcoast,10045,Alstonvale,New South Wales,168,437,10.2583,4,Alstonvale,Alstonvale 2477,,153.4439803,-28.79387166,North Coast ,ABC North Coast ,local_northcoast
location:2477:alstonville,2477,2477,northcoast,10046,Alstonville,New South Wales,2601,5718,28.8249,80,Alstonville,Alstonville 2477,,153.4496902,-28.84056814,North Coast ,ABC North Coast ,local_northcoast
location:4702:alton-downs,4702,4702,capricornia,30047,Alton Downs,Queensland,465,1285,177.4717,13,Alton Downs,Alton Downs 4702,,150.3676343,-23.32016055,Capricornia,ABC Capricornia,local_capricornia
location:3018:altona,3018,3018,melbourne,20034,Altona (Vic.),Victoria,5153,10781,16.7374,180,Altona,Altona 3018,,144.8133708,-37.86008448,Melbourne,ABC Radio Melbourne,local_melbourne
location:5351:altona,5351,5351,adelaide,40016,Altona (SA),South Australia,50,135,8.8785,2,Altona,Altona 5351,,138.917383,-34.60173764,Adelaide,ABC Radio Adelaide,local_adelaide
location:3028:altona-meadows,3028,3028,melbourne,20035,Altona Meadows,Victoria,7599,19105,10.5398,224,Altona Meadows,Altona Meadows 3028,,144.7844325,-37.88098833,Melbourne,ABC Radio Melbourne,local_melbourne
location:3025:altona-north,3025,3025,melbourne,20036,Altona North,Victoria,4896,12170,13.9443,148,Altona North,Altona North 3025,,144.8345328,-37.83788267,Melbourne,ABC Radio Melbourne,local_melbourne
location:2460:alumy-creek,2460,2460,northcoast,10047,Alumy Creek,New South Wales,33,91,9.0532,1,Alumy Creek,Alumy Creek 2460,,152.9563455,-29.64397537,North Coast ,ABC North Coast ,local_northcoast
location:4807:alva,4807,4807,northqld,30048,Alva,Queensland,214,286,112.8216,9,Alva,Alva 4807,,147.4383314,-19.45719384,North Queensland ,ABC North Queensland ,local_northqld
location:3249:alvie,3249,3249,southwestvic,20037,Alvie,Victoria,57,132,25.3057,1,Alvie,Alvie 3249,,143.4962558,-38.23430734,South West Victoria ,ABC South West Victoria ,local_southwestvic
location:885:alyangula,885,885,darwin,70007,Alyangula,Northern Territory,388,872,2.7429,12,Alyangula,Alyangula 885,,136.4200775,-13.85082149,Darwin,ABC Radio Darwin,local_darwin
location:4570:amamoor,4570,4570,sunshine,30049,Amamoor,Queensland,300,642,34.3557,8,Amamoor,Amamoor 4570,,152.6753751,-26.34685201,Sunshine Coast,ABC Sunshine Coast,local_sunshine
location:4570:amamoor-creek,4570,4570,sunshine,30050,Amamoor Creek,Queensland,41,61,168.8141,5,Amamoor Creek,Amamoor Creek 4570,,152.5216517,-26.37708489,Sunshine Coast,ABC Sunshine Coast,local_sunshine
location:2866:amaroo,2866,2866,centralwest,10048,Amaroo (NSW),New South Wales,14,46,16.7796,1,Amaroo,Amaroo 2866,,148.9208447,-33.16432327,Central West,ABC Central West,local_centralwest
location:2914:amaroo,2914,2914,canberra,80018,Amaroo (ACT),Australian Capital Territory,1932,5694,2.5872,92,Amaroo,Amaroo 2914,,149.1280166,-35.16958853,Canberra,ABC Radio Canberra,local_canberra
location:4829:amaroo,4829,4829,northwest,30051,Amaroo (Qld),Queensland,14,22,9358.7044,2,Amaroo,Amaroo 4829,,139.3369624,-23.27040398,North West Queensland ,ABC North West Queensland ,local_northwest
location:872:amata,872,872,northandwest,40017,Amata,South Australia,112,455,11.248,1,Amata,Amata 872,,131.1447243,-26.15661856,North and West SA ,ABC North and West SA ,local_northandwest
location:6632:ambania,6632,6632,wheatbelt,50015,Ambania,Western Australia,7,12,327.8554,1,Ambania,Ambania 6632,,115.1428927,-28.68649127,Mid West & Wheatbelt ,ABC Mid West & Wheatbelt ,local_wheatbelt
location:2560:ambarvale,2560,2560,sydney,10049,Ambarvale,New South Wales,2548,7388,2.8822,82,Ambarvale,Ambarvale 2560,,150.7965554,-34.08941643,Sydney,ABC Radio Sydney,local_sydney
location:4871:amber,4871,4871,farnorth,30052,Amber,Queensland,0,0,1032.8979,1,Amber,Amber 4871,,144.2385351,-17.7202843,Far North Queensland ,ABC Far North Queensland ,local_farnorth
location:6280:ambergate,6280,6280,southwestwa,50016,Ambergate,Western Australia,163,471,38.395,5,Ambergate,Ambergate 6280,,115.3179738,-33.71197329,South West WA ,ABC South West WA ,local_southwestwa
location:4306:amberley,4306,4306,brisbane,30053,Amberley,Queensland,3,245,26.1111,11,Amberley,Amberley 4306,,152.6958988,-27.63208314,Brisbane,ABC Radio Brisbane,local_brisbane
location:7310:ambleside,7310,7310,northtas,60013,Ambleside,Tasmania,307,660,1.0915,21,Ambleside,Ambleside 7310,,146.3722486,-41.20315807,Northern Tasmania,ABC Northern Tasmania,local_northtas
location:4695:ambrose,4695,4695,capricornia,30054,Ambrose,Queensland,98,209,63.263,4,Ambrose,Ambrose 4695,,150.8922517,-23.81279702,Capricornia,ABC Capricornia,local_capricornia
location:4462:amby,4462,4462,southqld,30055,Amby,Queensland,45,89,198.9801,2,Amby,Amby 4462,,148.1824482,-26.53791835,Southern Queensland,ABC Southern Queensland,local_southqld
location:6338:amelup,6338,6338,greatsouthern,50017,Amelup,Western Australia,42,64,402.4411,1,Amelup,Amelup 6338,,118.2728409,-34.25721659,Great Southern,ABC Great Southern,local_greatsouthern
location:5222:american-beach,5222,5222,adelaide,40018,American Beach,South Australia,7,6,0.6321,1,American Beach,American Beach 5222,,137.8800509,-35.77015147,Adelaide,ABC Radio Adelaide,local_adelaide
location:5221:american-river,5221,5221,adelaide,40019,American River,South Australia,237,229,1.8197,10,American River,American River 5221,,137.769835,-35.78037484,Adelaide,ABC Radio Adelaide,local_adelaide
location:3371:amherst,3371,3371,ballarat,20038,Amherst,Victoria,53,65,34.0002,3,Amherst,Amherst 3371,,143.6531881,-37.13594917,Ballarat,ABC Ballarat,local_ballarat
location:4380:amiens,4380,4380,southqld,30056,Amiens,Queensland,129,288,51.9032,4,Amiens,Amiens 4380,,151.8126376,-28.6015802,Southern Queensland,ABC Southern Queensland,local_southqld
location:4183:amity,4183,4183,brisbane,30057,Amity,Queensland,423,387,5.0628,22,Amity,Amity 4183,,153.453032,-27.39963401,Brisbane,ABC Radio Brisbane,local_brisbane
location:873:amoonguna,873,873,alicesprings,70008,Amoonguna,Northern Territory,59,241,5.5884,2,Amoonguna,Amoonguna 873,,133.9306638,-23.76846628,Alice Springs,ABC Alice Springs,local_alicesprings
location:3825:amor,3825,3825,gippsland,20039,Amor,Victoria,3,0,6.4638,1,Amor,Amor 3825,,146.4036951,-37.94024729,Gippsland,ABC Gippsland,local_gippsland
